LS_HE,CD_HE,UC_HE,kegg,over.abundant.health.conf,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD.SRS301865,CD.SRS301866,CD.SRS301867,CD.SRS301868,CD.SRS301869,CD.SRS301870,CD.SRS301871,CD.SRS301872,CD.SRS301873,CD.SRS301874,CD.SRS301875,CD.SRS301876,CD.SRS301877,CD.SRS301878,CD.SRS301879,UC.SRS071964,UC.SRS071970,UC.SRS071978,UC.SRS071981,UC.SRS071982,UC.SRS071988,HE.SRS011061,HE.SRS011084,HE.SRS011134,HE.SRS011239,HE.SRS011271,HE.SRS011302,HE.SRS011405,HE.SRS011452,HE.SRS011529,HE.SRS011586,HE.SRS012273,HE.SRS012902,HE.SRS013158,HE.SRS013215,HE.SRS013687,HE.SRS013951,HE.SRS014235,HE.SRS014923,HE.SRS014979,HE.SRS015065,HE.SRS015217,HE.SRS015578,HE.SRS015663,HE.SRS016018,HE.SRS016095,HE.SRS016335,HE.SRS016495,HE.SRS017103,HE.SRS017433,HE.SRS018427,HE.SRS018656,HE.SRS020328,HE.SRS020869,HE.SRS022713,HE.SRS016585.suspect
4.801615409297177,0.0,4.144313638181084,K03788(acid_phosphatase_(class_B)),0.254,6.914529186643239e-05,6.912130948145639e-05,5.95915716075646e-05,3.938572293723689e-05,3.1612456114657503e-06,1.9689257980329997e-05,6.643836906447701e-05,6.92451615682765e-06,4.58339426618726e-06,0.0,0.0,0.0,0.0,3.6753385711521796e-05,0.0,8.3208706207225e-07,0.0,9.94480700005632e-06,0.0,0.0,0.0,3.6706306087814698e-06,0.0,2.16138068439146e-05,0.0,0.0,0.000197269615653715,4.33076343918003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03678536954282e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47043018939334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000348412120624639
2.7697847800354816,0.0,0.0,K03793(pteridine_reductase),0.624,1.29916971424632e-07,1.64464201324449e-06,5.52869378474328e-07,5.102309854218669e-07,1.9640401363889703e-06,4.2358250393167204e-07,1.02567504942431e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7401836917839403e-06,0.0,0.0,2.70304640834582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33162670224021e-06,2.77104831672553e-06,4.0487592818386e-07,0.0,0.0,1.6483213552989599e-06,1.7530775393886502e-06,0.0,0.0,3.19319945600057e-07,2.1463402019439603e-07,7.37914199175192e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5398569487117503e-07,0.0,0.0,3.5712391181077697e-06,0.0,0.0,5.12766436168951e-05,0.00022699324171713197,3.7940365385210205e-07,0.0,0.0,0.0,0.0,0.0,3.72128060742001e-07,0.0,0.0
0.0,0.0,0.0,K03794(sirohydrochlorin_ferrochelatase),0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8294117505852896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.148766319163969,0.0,0.0,K03795(sirohydrochlorin_cobaltochelatase),0.584,0.00013020685228115,0.0,7.61877552923124e-07,2.3933683421937602e-05,1.18387372277929e-05,4.46193467991226e-05,1.32529259822434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.70267874706452e-05,0.0,0.0,4.23158426335705e-05,0.0,0.0,0.0,0.0,8.677415525216059e-07,0.0,0.0,0.0,0.0,0.0,2.1115654664973397e-07,1.75817043923095e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45151066516008e-06,4.410481226515519e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41627744748039e-07,1.9694061229414102e-07,0.0,0.0,1.0567444818215599e-05,0.0,0.0,0.0
4.337968902333558,0.0,3.8599505710081727,K03804(chromosome_partition_protein_MukE),0.226,3.03425260037329e-05,2.04892114894214e-05,2.34510404273929e-05,1.51011464198944e-05,2.96712062707475e-06,7.26328094316335e-06,3.28025191364318e-05,4.7097376166616e-06,2.2353436292087002e-06,0.0,0.0,0.0,0.0,1.6679162006468398e-05,1.10303285326404e-06,6.29191049039531e-07,0.0,4.02531970234686e-06,0.0,0.0,0.0,1.06327985845473e-06,0.0,1.1228956270715e-05,0.0,0.0,4.95652080838856e-05,1.4674096626384301e-05,0.0,0.0,0.0,0.0,5.16851388112037e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07887634064773e-07,1.4410679240375299e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018207909058539
4.240024713976026,0.0,4.399090606955829,K03805(thiol:disulfide_interchange_protein_DsbG),0.35200000000000004,3.42173803920906e-05,2.75262187507833e-05,2.60504908953828e-05,1.63521932572229e-05,1.23907716795297e-07,1.3269142298430302e-05,7.51974249379489e-07,4.3241152027475605e-06,2.20959107144594e-06,0.0,0.0,0.0,0.0,2.01159118087499e-05,6.30652382515746e-07,1.76277009201324e-07,5.96021843584978e-06,9.14244010186189e-06,0.0,0.0,0.0,0.0,1.24527711032656e-05,2.81359590661945e-05,0.0,0.0,8.39150983843558e-05,2.64089526803315e-05,0.0,2.8359432701783696e-05,6.4602121842955e-07,1.40357867632347e-06,3.3150389187142203e-06,0.0,0.0,0.0,0.0,1.8945710360188499e-06,1.95138952710295e-06,0.0,3.0907327429717097e-06,3.11764498173161e-06,0.0,0.0,0.0,0.0,0.0,6.253344952719889e-06,0.0,6.70512565309207e-06,0.0,2.18570679902209e-05,4.84225899698622e-06,1.23596787906822e-06,0.0,1.2742967365482902e-05,3.75388787394668e-07,0.0,0.0,0.0,0.0,0.0,0.000430107697032006
4.5057099083894006,0.0,4.000657240617346,K03807(AmpE_protein),0.214,3.2744532626831797e-05,3.12320141384713e-05,3.0148981236158698e-05,1.75628202504488e-05,4.07969787706511e-06,7.44133834212314e-06,3.9436522371567605e-05,5.33758318447247e-06,3.2182201831137997e-06,0.0,0.0,0.0,0.0,2.2537074304073898e-05,1.23751622407068e-06,5.25594676974778e-07,0.0,4.52414140595225e-06,0.0,0.0,0.0,1.3177678767976101e-06,0.0,1.55261098485984e-05,0.0,0.0,7.79147855044246e-05,1.95989932652917e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49624643806973e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023327936417597798
4.591197231822695,0.0,3.3990365379298586,K03808(paraquat-inducible_protein_A),0.252,6.09963351756041e-05,3.6907629627255e-05,5.03298234701171e-05,3.03228359108307e-05,3.0994914807725603e-06,1.3886295600045098e-05,3.67081406313774e-05,7.19526511187365e-06,0.0,0.0,0.0,0.0,0.0,3.07982681238056e-05,1.05513240651453e-06,9.9179681246212e-07,0.0,3.38966969322061e-06,0.0,0.0,0.0,7.823706475252041e-07,0.0,3.88429319028453e-06,0.0,0.0,0.00011644687517643401,3.15456535974223e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31883354863213e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90705304801406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033718117562952
4.305007741603646,0.0,4.058411132457642,K03812(ribosome_modulation_factor),0.384,3.19020781484134e-05,2.04892114894214e-05,2.66305294885633e-05,1.5906286913917402e-05,0.0,5.84900313638899e-06,1.89916418593923e-05,3.93534808291684e-06,0.0,0.0,0.0,0.0,0.0,4.9362799992400394e-06,0.0,7.36776790562415e-07,0.0,3.79316268978832e-06,0.0,0.0,0.0,0.0,0.0,2.03327656603584e-05,0.0,0.0,6.07835190431821e-05,1.77346224195508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6066818164605e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018207909058539
4.502786809557288,0.0,3.505772172740313,K03813(molybdenum_transport_protein),0.442,4.31849558538721e-05,2.9946733041148802e-05,3.26821797576164e-05,2.3256182784342497e-05,1.32342595231435e-05,1.0323742908697199e-05,4.71512944576179e-05,0.0,2.39879379341423e-06,4.6899096472226e-06,1.35322180650283e-07,0.0,0.0,0.0,0.0,0.0,8.24775194160507e-06,0.0,0.0,0.0,0.0,1.2752423163641501e-06,1.97151431241788e-05,0.0,0.0,0.0,4.2604961316406e-05,4.9668999128929e-06,0.0,0.0,0.0,1.08694606391035e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.8521764163164e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7921116890291302e-06,3.1640070371264e-06,0.0,0.0,0.0,0.0,1.87548263397262e-06,0.0,0.0,7.08792600267786e-06,0.0,0.0,5.685255267287281e-07,0.0,0.0,0.0,0.0
3.4595086271785207,0.0,4.141357968896136,K03815(xanthosine_phosphorylase),0.436,3.39586204242998e-05,1.21572039529281e-06,1.58026738538023e-06,2.70978061827485e-06,4.2955222775930705e-06,4.3923982453759795e-07,3.8080782009148797e-05,3.88839526314359e-06,0.0,0.0,0.0,0.0,0.0,2.31893412716415e-05,8.629345944807109e-07,9.481084535252069e-07,0.0,4.29240158467077e-06,0.0,0.0,0.0,7.52770393378908e-07,1.0116398299705e-05,1.13508007874498e-05,0.0,0.0,7.629448372689641e-05,1.80998666883153e-05,6.64398363799703e-06,0.0,0.0,5.07515336787737e-07,5.87812839781458e-07,0.0,0.0,0.0,0.0,0.0,3.50209270576529e-06,0.0,8.106644906792999e-06,0.0,0.0,6.808838458011379e-07,0.0,1.4441520243697901e-06,4.6844552411536997e-07,2.15074214168972e-06,1.1205291162653098e-06,0.0,0.0,0.0,8.62392026969918e-05,0.00022485020963702797,0.0,0.0,0.0,0.0,0.0,5.31244551738588e-07,6.41334010217672e-07,0.0,0.000212848237881647
2.593599009965874,0.0,0.0,K03821(polyhydroxyalkanoate_synthase),0.726,0.0,0.0,0.0,5.45010212079079e-07,3.68185590679435e-07,1.20289264661091e-06,3.9315832845015797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08923212065617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7837007294229999e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13781435295537e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49701025340105e-06,0.0,4.981231070267079e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,K03822(putative_long_chain_acyl-CoA_synthase),0.728,0.0,0.0,0.0,0.0,3.2962008758453104e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.490260553787815,0.0,4.075171925353336,K03835(tryptophan-specific_transport_protein),0.22399999999999998,4.48137650452955e-05,3.8095169441342e-05,3.68891188991636e-05,1.97062598447814e-05,1.40912370543737e-05,8.722344259061791e-06,2.90952970844063e-05,5.22550659388954e-06,3.1383462603424e-06,0.0,0.0,0.0,0.0,2.07311907731656e-05,1.54696395847745e-06,1.00023096290564e-06,0.0,4.36013686406432e-06,0.0,0.0,0.0,1.1757500199125201e-06,0.0,7.57049833869081e-06,0.0,1.0861998869016e-05,8.756054118819991e-05,1.78857475343547e-05,0.0,3.4810717510540802e-06,3.26959169111781e-06,0.0,4.26639661174736e-07,3.1673156076157698e-06,0.0,0.0,0.0,0.0,1.04791558456442e-06,0.0,0.0,0.0,0.0,8.84843825621703e-06,7.20008591435877e-07,8.597683813306619e-06,0.0,0.0,0.0,1.89911650067169e-06,0.0,7.021645885478039e-06,0.0,6.71087765900319e-06,0.0,0.0,0.0,0.0,5.58899197805693e-06,0.0,0.0,0.0,0.00017673242573361002
4.321469982080889,0.0,4.191398405792464,K03836(low_affinity_tryptophan_permease),0.35,3.59849004938723e-05,2.9307530849860603e-05,2.9563133925350398e-05,1.9725387915255604e-05,0.0,7.99690944649244e-06,0.0,5.60591418652182e-06,3.19637095131648e-06,0.0,0.0,0.0,0.0,7.02447831686248e-06,1.22645549270473e-06,2.9379884904892203e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4089025672096104e-05,0.0,0.0,0.000107449627409562,2.75166779649388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.80186604015813e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7327685808813796e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026909484282572403
4.27731559740456,0.0,4.46685257027982,K03838(threonine_transporter),0.258,3.56955943494914e-05,1.66189478343255e-05,3.01844085462967e-05,1.78184101278798e-05,2.69646492253901e-06,8.96424048158132e-06,3.9031858678005496e-05,4.53815990783488e-06,2.86733252006213e-06,0.0,0.0,0.0,0.0,1.73798225920774e-05,0.0,7.888656586076409e-07,0.0,4.74068354499796e-06,0.0,0.0,0.0,1.63629233361577e-06,0.0,1.92760124237038e-05,0.0,0.000140311595764793,9.324293479807959e-05,2.6148108048937196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77464590839728e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000248367765190059
0.0,0.0,0.0,"K03842(beta-1,4-mannosyltransferase)",0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13120745918585e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87631720616276e-07,0.0,0.0,5.01506559964912e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26935792735012e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.13054470842011e-05,0.0,0.0,0.0,0.0,2.48255032416754e-06,0.0,0.0,0.0,4.7468616076943604e-05,0.0,0.0,0.0
0.0,0.0,0.0,"K03844(alpha-1,2-mannosyltransferase)",0.7040000000000001,0.0,0.0,0.0,6.90454422755947e-07,9.98375754577068e-08,1.83608540250373e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0923828970711397e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.14833677270988e-05,0.0,2.01459022619563e-06,0.0,3.42659569462192e-06,0.0,0.0,0.0,5.496258742534191e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1060782744216802e-06,0.0,1.02612329210314e-05,0.0,3.05013092666467e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03846(alpha-1,2-mannosyltransferase)",0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5619657034118395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03847(alpha-1,6-mannosyltransferase)",0.6659999999999999,5.43377887263918e-06,3.4795822052346303e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88142424368857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7835546748523e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.38020045448302e-06,0.0,0.0,0.0,0.0,1.58178080478167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08791038887959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03848(alpha-1,3-glucosyltransferase)",0.732,0.0,0.0,0.0,0.0,0.0,0.0,2.3194854329286e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.745858250273739e-06,0.0,0.0,0.0,0.0,0.0,7.880331164802321e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39133407149923e-06,0.0,1.32001778331803e-06,9.92870996138993e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86313555142556e-06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03849(alpha-1,3-glucosyltransferase)",0.732,0.0,0.0,0.0,0.0,0.0,4.2742698544413e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1470225143359001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30214582314869e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1229961904210096e-06,0.0,0.0,2.50781995845024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6365911559424e-06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03850(alpha-1,2-glucosyltransferase)",0.73,0.0,3.1160104517353804e-07,5.47199073515712e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1797500262714e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.967569916121691e-07,0.0,0.0,0.0,0.0
1.8191716603000452,0.0,0.0,K03851(taurine-pyruvate_aminotransferase),0.728,4.31439326003829e-07,0.0,0.0,6.11099092977046e-08,1.20173852980266e-07,0.0,1.71861667053314e-07,2.42720427527183e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.669812200024871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12087843690303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,K03852(sulfoacetaldehyde_acetyltransferase),0.726,2.29177175047798e-07,0.0,0.0,0.0,0.0,0.0,1.8288284790910198e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67778833096417e-05,0.0,0.0,1.55048300440061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,K03854(mannosyltransferase),0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08984385365977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03859(phosphatidylinositol_glycan,_class_C)",0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6642090040242902e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03860(phosphatidylinositol_glycan,_class_Q)",0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3461195541823402e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03861(phosphatidylinositol_glycan,_class_P)",0.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23164953965074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,K03862(vanillate_monooxygenase),0.696,0.0,0.0,0.0,0.0,0.0,6.70409172805793e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75190234800671e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,K03863(vanillate_monooxygenase),0.698,0.0,0.0,0.0,2.65209987495797e-07,9.009764965717231e-08,4.96379588080833e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11740396904633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243246714480211e-07,6.555027564584879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30184277604624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,K03869(cullin_3),0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26748091646598e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,"K03872(transcription_elongation_factor_B,_polypeptide_1)",0.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62824755055374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,K03874(other_hect_domain_ubiquitin_protein_ligase_E3),0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461727273520281e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5764345349235897e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69999704933714e-08,0.0,0.0,1.49892086109955e-07,0.0,0.0,0.0,0.0,0.0,0.0
3.0875785408417222,0.0,0.0,K03875(F-box_and_leucine-rich_repeat_protein_1_(S-phase_kinase-associatedprotein_2)),0.6559999999999999,5.2343395570263e-06,0.0,0.0,3.45650257402025e-06,2.4035519379918e-06,0.0,1.15026975762932e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20706056047761e-05,0.0,3.2242595318544204e-05,8.71297154699096e-06,0.0,0.0,0.0,2.6835885559521102e-05,0.0,5.4878632325138395e-05,0.0,0.0,0.0,0.0,7.29561924416855e-05,0.0,0.0,4.08858260969729e-06,0.0,0.0,0.0,3.89888506654805e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94830794898497e-05,0.0,1.6009805059755702e-05,0.0,0.0
0.0,0.0,0.0,"K03877(beta-1,3-galactosyltransferase_5)",0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.284995759236309e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
