,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713,HE-SRS016585
"COG1382(Prefoldin,_chaperonin_cofactor)",8.78161669966e-05,9.34198657182e-07,9.43485624945e-07,1.33554936539e-05,6.76926794404e-06,2.88057843262e-05,9.05681205989e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,2.3827208955e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,3.51428760198e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09
COG1383(Ribosomal_protein_S17E),8.27314120982e-05,1e-09,1.00077645315e-06,1.34752532858e-05,9.38103166072e-06,2.79047839732e-05,1.10682996817e-05,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.54967894489e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,2.82730198166e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09
COG1384(Lysyl-tRNA_synthetase_(class_I)),9.98945653935e-05,1.31015291086e-06,1.68825224227e-06,2.90594279225e-05,1.87391122137e-05,3.9727637597e-05,1.56302555516e-05,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.12928801202e-05,1e-09,1e-09,1e-09,1e-09,0.000201315974787,5.39645843847e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.00105443377e-05,3.75885205352e-06,1e-09,1.23802232524e-06,1e-09,1e-09,1e-09,1e-09,4.84774814746e-07,1e-09,6.71842025639e-07,1e-09,1e-09,5.22187660281e-07,1e-09,1e-09,1e-09,1e-09
COG1385(Uncharacterized_protein_conserved_in_bacteria),0.00044137523083,0.000547453830496,0.000552631503777,0.000490457271131,0.000425588889896,0.000440322018897,0.000491748802599,0.000323230315354,0.000213786986539,0.000334471412274,0.000516420508101,0.000645604700536,0.000582896175075,0.000530368956883,0.000332826701085,0.000537408532995,0.00025160646106,0.000448774091382,0.000341578629143,0.000494809588212,0.000269042800024,0.000474302837277,0.000198764032897,0.00041565027032,0.000132137839407,0.000155960410259,0.000308834540577,0.00035072112442,0.000355408032131,0.000467321148388,0.000534982107961,0.000506354064587,0.000532715290474,0.000508285897693,0.000386235394391,0.000364166503447,0.000482929183188,0.000521920923294,0.000585553684203,0.000360916389705,0.000368696871662,0.000198924908651,0.000463798735977,0.000561115634076,0.000459157512422,0.00037929272093,0.000586065416015,0.000398056379911,0.000508941469458,0.000378062141244,0.00045821520295,0.000476704700193,0.000501221689434,0.000725116619622,0.000508863897506,0.000406330918398,0.000398200317383,0.000388239662251,0.00049542566609,0.000527616444264,0.000450406486386,0.000376350651344,0.00029314171738265005
COG1386(Predicted_transcriptional_regulator_containing_the_HTH_domain),0.000378154837219,0.000407206384269,0.000388221741272,0.000428597424853,0.00050859110611,0.000307960465473,0.000367457774381,0.000465243247613,0.000464506108651,0.000436093232118,0.000338951120244,0.000325569544911,0.000438043415872,0.000407186323728,0.000493461539639,0.000458944312005,0.000418421847433,0.000489349672945,0.000436541621259,0.000430018485338,0.000456846802577,0.000430466542875,0.00100875034219,7.78065962724e-05,1e-09,5.01028592353e-05,4.38591560886e-05,4.49582026917e-05,4.42471278689e-05,0.000127666605199,0.00041521063454,0.000175533369206,0.000128041825059,0.000488899844563,2.99529067248e-05,1e-09,9.13936971368e-05,0.000383828598419,0.000373337183757,1e-09,7.04639761753e-06,1e-09,0.000105933494067,0.000560450656538,0.000228099497337,0.000396517698594,0.000461785669036,0.000223546853869,0.000445834519071,0.00011285408494,0.000205867371151,3.61852489875e-05,8.73759779545e-05,0.000183136976056,0.000436174013027,6.01135683975e-05,2.85937964007e-05,0.000141673060037,0.000307982019859,0.000328933588647,0.000176101305844,1e-09,1e-09
COG1387(Histidinol_phosphatase_and_related_hydrolases_of_the_PHP_family),0.000528674458404,0.000836936348822,0.00079499279255,0.000915442698688,0.00085819543947,0.000876251520099,0.000622711595154,0.00049233723562,0.000382388571262,0.00157934429535,0.000706487395203,0.000727692891088,0.0011129889313,0.00118945141621,0.00059620007956,0.00105120521204,0.000537943132486,0.00132243706659,0.00151561676527,0.00128505327651,0.00143637249312,0.00127937124341,0.000242475066094,0.000743350210179,0.00103630618241,0.000336148121672,0.000591283310877,0.000854452578803,0.000787377618982,0.00069609363826,0.000877563788484,0.000849511241953,0.000720275402587,0.00119809088843,0.000672312327781,0.00054717740738,0.000557708455431,0.000578081911381,0.000667173178166,0.000630365232609,0.000786005991388,0.000782149568119,0.000700492849242,0.00078081685881,0.000771494460147,0.000891514687151,0.00100605598159,0.000776502868662,0.00115873848999,0.000733709156619,0.000610389348091,0.000568100302331,0.00070951039448,0.000504619795267,0.00104096233658,0.000758562038508,0.000691651705791,0.000878929445909,0.00038732149723,0.000662693660892,0.00079188620995,0.000785403686276,0.000260549416231782
COG1388(FOG:_LysM_repeat),0.000135331429183,0.00014772455764,0.000163307337207,0.000216592329334,0.000118201520113,0.000278626379562,0.000188278238401,0.00028088774737,0.000204195151763,0.000168415558797,0.000263210960107,0.000184490703954,0.000162140183388,0.00038653536712,0.000326515053951,0.00016750788262,0.000236897093747,0.000148440240396,0.000187673432998,0.000268410538576,0.00011737984554,0.000187505104287,0.000337081489389,0.000581757517236,1e-09,0.000160476556497,0.000477304528383,0.000625342015632,0.000539030218352,0.000482262344286,0.000518560056562,0.000436740203672,0.000520258838852,0.00035162302284,0.000494031274843,0.00051216229758,0.000511517788373,0.000576810805473,0.000331656625934,0.000233930798055,0.000467829329625,0.00052183657097,0.000557482800616,0.00044892621784,0.000430278466695,0.000252961870336,0.000219057014735,0.000431436229273,8.67997329759e-05,0.000316856058372,0.000688190068764,0.000679953775403,0.00047224733071,0.000310110596573,0.000319482904043,0.000483568712987,0.000923266753747,0.000262041002035,0.00159981232366,0.000544038278994,0.000400457203841,0.000447439084198,0.00034071546186926
"COG1389(DNA_topoisomerase_VI,_subunit_B)",9.10997014696e-05,1.10706194229e-06,3.28220453374e-06,1.5586258505e-05,1.19700392209e-05,3.06260690872e-05,1.26829364449e-05,1e-09,1e-09,1e-09,2.44368528624e-05,1e-09,1.10872021963e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,5.25944716594e-06,7.96322110963e-07,2.11039606057e-06,2.38877856553e-06,2.43001108038e-06,1e-09,1e-09,1e-09,1.98051928698e-05,1e-09,1e-09,1e-09,1e-09,3.91651044145e-06,2.35042809114e-06,1.00646140722e-05,1.84828642943e-06,7.15640961918e-06,1e-09,1e-09,2.78661559289e-06,2.64681013732e-06,6.99916081313e-06,2.46393054639e-06,1e-09,3.09037670416e-06,1.87677325622e-06,1e-09,5.04295057403e-05,1e-09,2.7876207727e-06,1e-09,1e-09
COG1390(Archaeal/vacuolar-type_H+-ATPase_subunit_E),0.000380489030102,0.000271028170568,0.000429490766595,0.000343930785838,0.000263752320867,0.000335173343609,0.000229085057452,0.000144467766988,9.25874148172e-05,0.000397886858546,0.000312920699545,0.000385758300603,0.000500037017845,0.000438303474051,0.000144596129693,0.000137228343072,0.000171418623267,0.000413862610419,0.000187204646658,0.000500026978533,0.00019039183193,0.000475756163801,6.93008505576e-05,0.000327476288704,1e-09,1e-09,0.000173992503741,0.000305252713732,0.000254698445714,0.000247469441583,0.000155346995759,0.000299406843832,7.92983393899e-05,0.000402875747509,0.000350539508311,0.000163630622746,9.89831675404e-05,0.0002820539722,0.000276957134077,0.000358853603426,0.000368555401724,0.000372619760972,0.000131257332509,0.000232468788659,0.000298944764061,0.000249438880343,0.000390683291255,0.000133964671276,0.000101518568569,0.000332506649027,0.000181289515049,0.000175589157088,0.000171643223848,9.98493989934e-05,0.000686020713063,0.000279578826464,0.000177270858033,0.000304696984871,0.000135423519816,0.00026148503365,0.000279793652952,0.000340557404127,1e-09
COG1391(Glutamine_synthetase_adenylyltransferase),6.20465993853e-05,7.03060356468e-05,4.70345442663e-05,2.86733785589e-05,6.95742421546e-05,1.2690880465e-05,7.62201713141e-05,7.28915822326e-05,4.94069066037e-05,1.92341351441e-05,0.000299119312875,0.000267263873289,0.00011115407614,3.37447482154e-05,9.62896979298e-05,3.4077291699e-06,3.47943822954e-05,1.65941852813e-05,6.21161150807e-05,1.3307078149e-06,0.00010779049613,5.95577248771e-05,1e-09,2.43411894992e-05,1e-09,1e-09,0.000111235498039,4.71554262772e-05,1e-09,2.20336958914e-05,1e-09,1.02052654508e-06,1.33839511244e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1.03390655936e-06,1e-09,1.46988761577e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.18311019849e-05,1e-09,1.08524001271e-05,1e-09,1.94711502786e-05,1.07459723796e-05,7.93393041162e-07,1e-09,2.64065998838e-05,1e-09,1e-09,8.58265607959e-07,1e-09,1e-09,1e-09,0.00028154925135627306
COG1392(Phosphate_transport_regulator_(distant_homolog_of_PhoU)),5.62123860682e-05,7.74965315163e-05,3.97689072907e-05,4.1850602505e-05,8.53531317166e-05,9.36251696377e-05,0.000114822328031,0.000281331779525,0.000217246027878,0.000203817147274,0.000222099920343,0.000210771928967,0.00012539496822,0.000178918887488,0.000217421238613,1.06501792707e-05,0.00029075217472,0.000120756151733,0.000224697145224,8.82281289438e-05,0.000376754726879,0.000198988897333,9.45649226535e-05,0.000193644496489,1e-09,9.06168536606e-05,0.000123613427136,0.000228292701115,0.000248544741271,0.000144513017855,6.40813887357e-05,0.000189246250042,9.00862107607e-05,8.81945751089e-05,0.000229193415923,0.000298466277398,0.000153203257689,0.000160957682232,0.000190338032353,0.000341492801142,0.000375195189734,0.000397309598896,0.000212567195008,3.44657248023e-05,0.000104673821519,0.000125938972276,5.81432790663e-05,0.000155883773874,5.11747834353e-05,0.000332932068335,0.000132647052729,0.00019069317912,0.000274737714741,0.000465741478962,5.10732514161e-05,0.000181826059779,0.000160935913979,0.000298253577067,0.000277768845077,0.000151582848819,0.000121350310102,0.000250870641325,2.61271216948755e-06
"COG1393(Arsenate_reductase_and_related_proteins,_glutaredoxin_family)",0.000591416436744,0.000697473867563,0.000636441049359,0.000617441729412,0.000348228867642,0.000425685473305,0.00063002606524,0.000954773782648,0.00109197635116,0.000950379826935,0.000287335842122,0.000335685752505,0.00059565450968,0.000725868621114,0.00101033150878,0.000981474588371,0.000856488102441,0.000834271089075,0.000860752269756,0.0008276237016,0.000905341104921,0.000883001953904,0.000858678524066,0.00041119439739,0.000892614542201,0.000683805518461,0.000708025053633,0.000443676835704,7.35780716042e-05,0.000200060880239,0.000170762192126,0.000178063928335,0.000127607518224,0.000399963054824,0.000165025529793,0.000210765140817,9.02638438912e-05,0.000287659794882,0.000350836150179,0.000123697527038,0.000190178723706,0.000258862613603,0.000234733584294,0.00044149803658,0.000293891187941,0.000336206702536,0.000503904303913,0.000334552547416,0.000382513659526,0.000226161809719,0.000274777893478,0.000198256388443,0.000469255654183,0.000766061831732,0.000465232089761,0.00020008968063,0.000117190993157,0.000271787681109,0.000125672682246,0.000304350600814,0.000265685978228,8.18024486116e-05,0.00113369844454041
COG1394(Archaeal/vacuolar-type_H+-ATPase_subunit_D),0.000466938805285,0.000266562132292,0.000410329425339,0.000384411136684,0.000295090273413,0.000439910283367,0.000276619900289,0.000155752060583,9.04314260223e-05,0.000427960318653,0.000464614299184,0.000487022630886,0.000617825596023,0.000622927890249,0.000166614228333,0.000630788440672,0.000156740076566,0.000582496577538,0.000379292736064,0.000618281255015,0.000213694084715,0.000543885425173,1e-09,0.000206607104005,1e-09,0.000209018130915,0.000211984816256,0.000208968221135,0.000337611247676,0.000327429039183,0.000211809274598,0.000376417410561,0.000127077919116,0.000514222024804,0.000295085377817,0.000185742008022,0.000112854398449,0.000341035139454,0.000383024461211,0.000352878335148,0.000351310239049,0.000366415271883,0.000171144803644,0.00032915608577,0.000283018195667,0.000225588075308,0.000418455700797,0.000253467028718,0.000278964479569,0.000316082456189,0.000347899736259,0.000364279381779,0.000229313780879,0.000143338496197,0.000472705249087,0.000283439978825,0.000396100654593,0.000385478704642,0.000470580346028,0.000400255603508,0.000357180778922,0.00034105488684,2.81589210506298e-06
COG1395(Predicted_transcriptional_regulator),0.000188231573868,2.37068087792e-05,2.72549352971e-05,4.2873395775e-05,2.48217746738e-05,6.02844149225e-05,3.2301916754e-05,1.20206008702e-05,8.94835811224e-06,5.99105316864e-05,1.18153048881e-05,1.07306401746e-05,2.53673874346e-05,2.3080003623e-05,1.47840581179e-05,4.81151615864e-05,1.07086032528e-05,1.1218912546e-05,7.56791882703e-05,2.00729074631e-05,1e-09,1.5551598883e-05,1e-09,4.63031387784e-06,1e-09,1e-09,8.99235422708e-06,6.12494875322e-06,1e-09,4.63835127786e-06,3.77085310253e-05,3.33700895874e-06,4.20694117392e-06,1.26658031581e-05,1.78073428112e-06,1e-09,4.0282950055e-05,2.32004985267e-05,1.65562946883e-05,1e-09,1.17092084041e-06,1e-09,2.33956424782e-06,2.17242681634e-05,1.56167429138e-05,3.95893792273e-05,3.51462060928e-05,3.31777507036e-05,3.67959164544e-05,6.756114989e-06,6.59896841032e-06,2.75248625083e-06,2.05545343319e-05,6.41932923052e-06,7.75127972299e-06,6.64511219841e-07,1e-09,5.84234956326e-06,8.16952783089e-06,2.92044017455e-05,1.8108436314e-05,1e-09,1e-09
COG1396(Predicted_transcriptional_regulators),0.00186887224262,0.00245930720673,0.00259361614502,0.00282632287569,0.00277643981749,0.00280838414457,0.00247125658308,0.000923879101696,0.00069747141414,0.0021190891601,0.00141867290074,0.00132678273793,0.00177163662008,0.00281522872353,0.00111839992689,0.00333573926871,0.000721880873153,0.00291789325182,0.00190419155559,0.00206491842196,0.00189717021001,0.00233725442379,0.00182733917429,0.000736811588603,0.000266570480603,0.00284363392489,0.000766315654432,0.000557526850627,0.000808243956291,0.00161328609527,0.00255993832324,0.00129165937012,0.00159092428533,0.00336435616698,0.00090488610852,0.000583172566173,0.00151175416202,0.00298796856579,0.00293562565072,0.000662624375146,0.000687710131076,0.00037846993788,0.00166612745827,0.00400537943506,0.00236607364983,0.00426073412413,0.0041581951443,0.00309612651057,0.00439304913845,0.00106876496803,0.002538362329,0.000947685181477,0.00192672397736,0.00220707596831,0.00431723446265,0.000962963841761,0.00114281283833,0.00180532618604,0.00149364159552,0.00277958903231,0.00204481064475,0.000610651740805,0.000785996671373411
COG1397(ADP-ribosylglycohydrolase),0.000454794179937,0.000284218172711,0.000264943460939,0.000222607853935,0.000390968293176,0.000321995548712,0.000356588984306,0.000256951916993,0.000168235002674,1e-09,0.000292758616185,0.000241985626687,0.000122413885758,0.000241709924323,0.000237211038601,0.000110278916648,0.000215266934867,0.000146863408367,1.71378950552e-05,0.00011932581187,1.38298155279e-05,0.000181145181387,1.32220520365e-05,0.000309977357677,0.000374422238407,0.000286071922521,0.0002283996902,0.000340183077643,0.000381051672979,0.000449104223019,0.000403374190949,0.000474793675562,0.000896078965499,0.000169580386232,0.000607560186998,0.000185225980118,0.000765698826761,0.000239520957329,0.000265062803675,0.000222669183169,0.00013138725849,0.000317616522096,0.00110163999161,0.000472201309365,0.000262811825213,0.000574799779906,0.000373852552768,0.000507789650258,0.000126894012406,0.000532707650293,0.000424839538895,0.000292107220732,0.00023789127266,0.000225676646534,0.000158066866017,0.000431570513804,0.000448221668926,0.000463311779693,0.00030571815399,0.000324874360243,0.000246988271387,0.000276683331642,0.00024883968475970705
COG1398(Fatty-acid_desaturase),1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.29534199276e-07,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09
"COG1399(Predicted_metal-binding,_possibly_nucleic_acid-binding_protein)",0.000271932325888,0.000311737997895,0.00031992867487,0.000327860977804,0.000427319490078,0.000372931999788,0.000369485231274,0.000546797863831,0.000581303082665,0.000365127685829,0.000678009757593,0.000653943522694,0.00048621204951,0.000281038398073,0.00052545667807,0.000412244619958,0.000512744910911,0.000398760376267,0.000403872390034,0.000324692442245,0.000460041963186,0.000395568300346,1e-09,0.000394801979341,1e-09,1e-09,0.000287975366935,0.00035484254189,0.000404326964081,0.000495634935664,0.000488389224487,0.000416898925,0.00053761143114,0.000501775813469,0.000428162064551,0.000220898978365,0.00046725377686,0.000478566273013,0.000369976253156,0.000269836940909,0.000377096434901,0.000426579965657,0.000336890953032,0.000302299010009,0.000391701058802,0.000462436556668,0.000460591974237,0.00042387518748,0.000425078483444,0.000444476198087,0.000485908577702,0.000485841332588,0.000387669131782,0.000255581382753,0.000473032412833,0.000318802994329,0.000429734383161,0.00030211369578,0.000435817466294,0.000439169251211,0.000383000373373,0.000391027050638,0.000226343429662878
COG1400(Signal_recognition_particle_19_kDa_protein),8.4842536948e-05,1.20181300443e-06,1.01483645876e-06,1.37050586884e-05,1.03300675014e-05,2.99735002577e-05,9.71917353488e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,3.08843483333e-06,2.98593872339e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09
COG1401(GTPase_subunit_of_restriction_endonuclease),5.80744549761e-05,0.000107948661446,4.45252235549e-05,9.84982263297e-05,3.23271875002e-05,0.000115567206968,2.66173505492e-05,9.3196076575e-06,8.95701670201e-06,8.09908512119e-05,2.59544589931e-05,2.87866652541e-05,5.91131954187e-05,1.88055870421e-05,1.06649251581e-05,2.94859932894e-06,1.7370436093e-05,0.000166360359042,7.48106661559e-05,7.68037122792e-05,0.00013699963556,0.000105839765364,2.7096284281e-05,8.05367350655e-05,1e-09,6.56579027307e-05,7.47285530292e-05,3.2707529446e-05,0.000227691249723,0.000162989259477,0.000210495695658,0.000105968825262,0.000539517379757,0.000165782639166,9.0320183072e-05,1e-09,0.000589623703722,0.00013487134767,0.000249073821298,7.13851793978e-05,8.94644945972e-05,4.05281234476e-05,0.00030235610109,4.92278528874e-05,0.000124744225929,0.000115049637692,6.34904643792e-05,5.1570562055e-05,4.02918803392e-05,7.04911276544e-05,6.09888873471e-05,5.09788281313e-05,6.97933297799e-05,0.000147553426565,0.000174502389534,6.68231608437e-05,0.000104542122764,6.5399979245e-05,0.000100867964672,0.000127234551151,0.00012172642377,8.06237495408e-06,1e-09
"COG1402(Uncharacterized_protein,_putative_amidase)",0.000132864813139,3.78783789773e-05,8.09503933321e-05,6.72455830259e-05,7.54715311303e-05,0.000149175124179,8.38730676339e-05,0.000123016714519,9.01930461975e-05,0.000179798169119,0.000216479713978,0.000210989709076,0.000169007879559,0.000417337036239,0.000187256559261,0.000349860600453,0.000124009702874,0.00044522983127,0.000275702898595,0.000120535934005,0.000217606530226,0.000166205906365,0.000131979396532,4.16370927244e-05,0.000545526892794,1e-09,1e-09,2.73631242971e-05,0.00018775165795,0.000145044011454,5.03709384123e-05,0.000211054713804,0.000257987559529,2.98223240948e-05,0.000229734941045,7.43677871608e-05,5.63641533676e-05,0.000146599015298,0.000185579683378,0.000388556363522,0.000330693097924,9.21682007197e-05,9.80384833319e-05,5.81079622025e-05,0.000130336001056,6.01605758982e-05,4.96396080368e-05,0.000105241736739,6.07671014993e-05,0.000246145409382,4.98535853716e-05,0.000200400559433,0.000113395396093,4.57205528311e-05,7.73805179994e-05,0.000202267873018,0.000128236305604,0.000230887050744,4.61720714236e-05,4.31224955982e-05,0.000164207804966,0.000207173912956,1.3693375797842e-06
COG1403(Restriction_endonuclease),0.000109938764825,7.21618115444e-05,5.5465196982e-05,9.37189764181e-05,5.59671723161e-05,8.16472619525e-05,7.56537147903e-05,0.000252609081839,0.000290014810949,2.12551947479e-05,1e-09,1e-09,3.14840039185e-06,2.89525019072e-05,0.000280577766425,4.77338478568e-05,0.000207447882063,9.72512552418e-05,2.79375313074e-05,8.45391342714e-05,2.11005348854e-05,7.84196637396e-05,1e-09,1e-09,1e-09,1e-09,9.33147969208e-05,3.01094291669e-05,1e-09,5.70047552828e-05,4.7668920617e-05,7.18292824026e-05,0.000204640312741,6.24460961116e-05,7.23566039517e-06,2.22203527455e-05,4.06676450154e-05,0.000129882827238,0.000101510535579,5.39361841476e-06,1.66774454235e-06,1e-09,3.81464516784e-05,0.00012062313463,3.47339267669e-05,0.000163325366952,0.000175003385559,3.93065776634e-05,2.51078739697e-05,2.81441387768e-05,0.000124019132488,5.48022408585e-05,0.000244648652278,5.52190081499e-05,1.19934722632e-05,1.86550884703e-05,4.14451320808e-06,4.70015549052e-05,0.000121233902397,3.95600389278e-05,6.82094147109e-05,1e-09,1e-09
COG1404(Subtilisin-like_serine_proteases),0.000221677310487,0.000250495425289,0.000362602011661,0.000430098961387,0.000307064246943,0.000340252324709,0.000165951247442,8.83981342914e-05,9.25712663859e-05,0.000416564244869,0.000205854005671,0.000150757710985,0.00032467596158,0.000372151627319,0.000123266483531,0.000365406788238,0.000174470048629,0.000450889187476,0.000409545087617,0.000441362938362,0.000234277618381,0.000367803145659,0.000261487157433,0.000595568578721,2.86248294972e-05,2.47773293508e-05,0.000243758776847,0.000612810136379,0.000277598170367,0.00062868517928,0.000441336518183,0.000683922805083,0.000814065944767,0.00018740360049,0.000538216826414,0.000484295600356,0.000890769433255,0.000452429392205,0.000380326244864,0.000528646103642,0.00053984950995,0.000537248715057,0.000560758060275,0.000247362414038,0.000325048261616,0.000327626521013,0.000399026078743,0.000384092824354,0.000470328491714,0.000485815821578,0.000402985744622,0.000783309337655,0.000456339846745,0.000508416801907,9.47431268582e-05,0.000605771589335,0.000599350370637,0.000362861582201,0.000786706659866,0.000335296559419,0.000632542235226,0.000666705964762,1.48183276903025e-06
"COG1405(Transcription_initiation_factor_TFIIIB,_Brf1_subunit/Transcription_initiation_factor_TFIIB)",0.00011076444817,1.14351467677e-06,1.25596935634e-06,1.81150057319e-05,1.13875558795e-05,3.70377157359e-05,1.47026835526e-05,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.4301949843e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,8.98219700187e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,5.51526085174e-07,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,4.68106335348e-06,5.03573984278e-07,1e-09,1e-09,1e-09,1e-09,1.96496555442e-05,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,2.63725790794e-06,1e-09,1e-09,8.228220209273789e-08
"COG1406(Predicted_inhibitor_of_MCP_methylation,_homolog_of_CheC)",3.92047534905e-06,8.82896508994e-06,9.26210611043e-06,3.49836931463e-05,3.36783977909e-06,1.82059230037e-05,7.44446563443e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.34151089569e-05,1e-09,2.51843135038e-06,6.56142958716e-05,4.66865055157e-06,2.19734680567e-05,1e-09,1e-09,1e-09,1.08793714827e-05,2.68701072572e-05,8.32564594857e-06,1e-09,1e-09,1e-09,3.65418694569e-05,3.79659641588e-05,0.000104036188515,1.51959211436e-05,3.68333526509e-05,9.61889758028e-05,1.85814776002e-05,4.46164181718e-05,1.82571520877e-05,1e-09,4.79642046828e-05,2.08239190874e-05,1e-09,8.79604414855e-06,1e-09,1e-09,1e-09,1.80595690009e-05,1.60723666296e-05,1e-09,2.82975451971531e-07
COG1407(Predicted_ICC-like_phosphoesterases),8.45352415677e-06,7.28129668155e-07,4.72717523516e-07,1.63375449059e-06,3.06276396879e-06,6.23731444324e-06,2.17990644439e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,3.36294015342e-06,1e-09,2.84756205398e-05,1e-09,3.23757146049e-06,1e-09,1e-09,1e-09,2.43768428116e-05,1e-09,1e-09,1e-09,1e-09,1.02113713744e-06,1e-09,2.80161681843e-06,1e-09,8.94935012465e-06,8.93407489217e-07,1e-09,1e-09,1e-09,1e-09,1e-09,1.97963280553e-06,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,3.3425547386e-06,1e-09,1e-09
