CD_HE_median_ratio,KEGG_names,LS_HE_median_ratio,UC_HE_median_ratio
1.0,K04107(4-hydroxybenzoyl-CoA_reductase_subunit_gamma),9716.6829769745,1.0
1.0,K04116(cyclohexanecarboxylate-CoA_ligase),147.84649645123898,1.0
1.0,K04127(isopenicillin-N_epimerase),269.89736543105505,1.0
1.0,K04237(partitioning_defective_protein_3),538.635459637232,1.0
1.0,K04335(minor_curlin_subunit),21009.336848395396,1.0
1.0,K04336(curli_production_protein),10640.942295133198,1.0
1.0,K04337(curli_production_assembly/transport_component_CsgE),21009.336848395396,1.0
1.0,K04338(curli_production_assembly/transport_component_CsgF),17748.005140673602,1.0
1.0,K04343(streptomycin_6-kinase),5308.078143891829,1.0
1.0,K04345(protein_kinase_A),9766.25625431909,1.0
1.0,K04351(Rap_guanine_nucleotide_exchange_factor_(GEF)_4),31.044525771095,1.0
1.0,K04367(proto-oncogene_serine/threonine-protein_kinase_mos),7828.12852727989,1.0
1.0,K04407(mitogen-activated_protein_kinase_kinase_kinase_kinase_4),577.248861556804,1.0
1.0,K04409(p21-activated_kinase_1),7451.635190612488,1.0
1.0,K04427(mitogen-activated_protein_kinase_kinase_kinase_7),288.889046707248,1.0
1.0,K04429(thousand_and_one_amino_acid_protein_kinase),308.768934020015,1.0
1.0,K04431(mitogen-activated_protein_kinase_kinase_7),1228.30601969188,1.0
1.0,K04432(mitogen-activated_protein_kinase_kinase_3),31894.8884796323,1.0
1.0,"K04446(nuclear_factor_of_activated_T-cells,_cytoplasmic,calcineurin-dependent)",2818.45816915752,1.0
1.0,K04459(dual_specificity_phosphatase),4008.2063698562793,1.0
1.0,K04479(DNA_polymerase_IV_(archaeal_DinB-like_DNA_polymerase)),2318.83823783184,1.0
1.0,K04480(methanol---5-hydroxybenzimidazolylcobamide_Co-methyltransferase),8981.90229771534,1.0
1.0,K04483(DNA_repair_protein_RadA),8375.746943020611,1.0
1.0,K04484(DNA_repair_protein_RadB),7917.89040054977,1.0
1.0,K04494(chromodomain_helicase_DNA_binding_protein_8),238.24313265280102,1.0
1.0,K04496(C-terminal_binding_protein),2393.1778056591097,1.0
1.0,K04498(E1A/CREB-binding_protein),10003.8609825131,1.0
1.0,K04524(apolipoprotein_E),824.5874289568148,1.0
1.0,K04532(amyloid_beta_precursor_protein_binding_protein_1),397.634398716961,1.0
1.0,K04551(ubiquitin_B),193.47105307250797,1.0
1.0,K04563(cyclin-dependent_kinase),1338.8046832042198,1.0
1.0,"K04566(lysyl-tRNA_synthetase,_class_I)",10945.5271526961,1.0
1.0,K04628(2-hydroxyacylsphingosine_1-beta-galactosyltransferase),1225.79954298682,1.0
1.0,"K04646(clathrin,_heavy_polypeptide)",73.54652276437959,1.0
1.0,K04650(nuclear_receptor_co-repressor_1),40.4340742262149,1.0
1.0,K04660(decorin),3690.9573469735606,1.0
1.0,K04688(p70_ribosomal_S6_kinase),4615.025854875069,1.0
1.0,K04705(signal_transducing_adaptor_molecule),993.0298202417309,1.0
1.0,K04717(sphingosine-1-phosphate_phosphotase_2),17370.6573195709,1.0
1.0,K04756(alkyl_hydroperoxide_reductase_subunit_D),1181.07535168904,1.0
1.0,K04775(protease_YdgD),19703.984846115498,1.0
1.0,"K04785(yersiniabactin_synthetase,_thiazolinyl_reductase_component)",2199.10051600702,1.0
1.0,K04787(mycobactin_salicyl-AMP_ligase),506.70012311798297,1.0
1.0,K04792(mycobactin_peptide_synthetase_MbtF),151.462664415139,1.0
1.0,"K04794(peptidyl-tRNA_hydrolase,_PTH2_family)",9913.63977998855,1.0
1.0,K04795(fibrillarin-like_pre-rRNA_processing_protein),8570.616110977458,1.0
1.0,K04796(small_nuclear_ribonucleoprotein),7369.206039735628,1.0
1.0,K04797(prefoldin_alpha_subunit),8424.48565693844,1.0
1.0,K04798(prefoldin_beta_subunit),5676.698864504279,1.0
1.0,K04799(flap_endonuclease-1),32007.929162326098,1.0
1.0,K04802(proliferating_cell_nuclear_antigen),39900.4830127288,1.0
1.0,K04880(potassium_voltage-gated_channel_Shaker-related_subfamily_A_member_7),468.01000783736,1.0
1.0,K04902(potassium_voltage-gated_channel_subfamily_G_member_3),49.9823211773204,1.0
1.0,K04920(potassium_channel_subfamily_K_member_10),641.6266726795978,1.0
1.0,K04924(potassium_channel_subfamily_K_member_16),2713.61601063167,1.0
1.0,K04934(potassium_channel_subfamily_V_member_1),3231.85910315682,1.0
1.0,K05026(chloride_intracellular_channel_6),783.9825527071109,1.0
1.0,K05030(calcium-activated_chloride_channel_family_member_4),291.592593126297,1.0
1.0,"K05039(solute_carrier_family_6_(neurotransmitter_transporter,_taurine)member_6)",142.090365424063,1.0
1.0,K05048(solute_carrier_family_6_(neurotransmitter_transporter)_member_15),78.60148813727929,1.0
1.0,K05104(Eph_receptor_A3),2724.7084703881596,1.0
1.0,K05108(EphA7),2394.88959750088,1.0
1.0,K05109(Eph_receptor_A8),631.6475438171769,1.0
1.0,K05111(Eph_receptor_B2),833.6363435314249,1.0
1.0,K05121(endothelial-specific_receptor_tyrosine_kinase),475.21504899915294,1.0
1.0,K05185(gamma-aminobutyric_acid_(GABA)_A_receptor_epsilon),2076.8910222538498,1.0
1.0,"K05290(phosphatidylinositol_glycan,_class_K)",371.184648200826,1.0
1.0,K05296(3(or_17)beta-hydroxysteroid_dehydrogenase),337.433697278665,1.0
1.0,K05309(prostaglandin-E_synthase),626.1033288845949,1.0
1.0,"K05342(alpha,alpha-trehalose_phosphorylase)",716.34126732728,1.0
1.0,K05368(aquacobalamin_reductase_/_NAD(P)H-flavin_reductase),28048.410214713396,1.0
1.0,"K05373(MFS_transporter,_putative_signal_transducer)",2151.3104259009397,1.0
1.0,K05375(MbtH_protein),11464.393211249,1.0
1.0,K05384(bilin_biosynthesis_protein),5189.6759857119,1.0
1.0,K05398(toll-like_receptor_1),425.33329859617294,1.0
1.0,K05518(negative_regulator_of_sigma-B_(phosphoserine_phosphatase)),192.026526306016,1.0
1.0,K05519(transcriptional_activator_of_comK_gene),1006.97712408682,1.0
1.0,K05526(succinylglutamate_desuccinylase),15704.740871637801,1.0
1.0,K05532(mannan_polymerase_II_complex_MNN11_subunit),217.360320674058,1.0
1.0,K05533(mannan_polymerase_II_complex_ANP1_subunit),2495.09984890049,1.0
1.0,K05545(tRNA-dihydrouridine_synthase_4),5387.332829551039,1.0
1.0,K05554(cyclase/dehydratase),394.93904370008505,1.0
1.0,K05559(multicomponent_K+:H+_antiporter_subunit_A),557.3883796104809,1.0
1.0,K05571(multicomponent_Na+:H+_antiporter_subunit_G),12618.103895240898,1.0
1.0,K05575(NADH_dehydrogenase_I_subunit_4),4663.69399118942,1.0
1.0,K05580(NADH_dehydrogenase_I_subunit_I),10894.7021220357,1.0
1.0,K05588(diaphorase_subunit_of_the_bidirectional_hydrogenase),2771.69825721906,1.0
1.0,K05602(histidinol-phosphatase),111.04304767906697,1.0
1.0,"K05618(solute_carrier_family_1_(glutamate_transporter),_member_7)",1562.84772110212,1.0
1.0,K05628(arginine-glutamic_acid_dipeptide_(RE)_repeats),44.376442232927594,1.0
1.0,"K05642(ATP-binding_cassette,_subfamily_A_(ABC1),_member_2)",539.204832442907,1.0
1.0,"K05644(ATP-binding_cassette,_subfamily_A_(ABC1),_member_4)",134.95694382072298,1.0
1.0,"K05647(ATP_binding_cassette,_subfamily_A_(ABC1),_member_13)",42.8770053008802,1.0
1.0,"K05648(ATP-binding_cassette,_subfamily_A_(ABC1),_member_5)",33.7952515381682,1.0
1.0,"K05653(ATP-binding_cassette,_subfamily_B_(MDR/TAP),_member_2)",1235.87647967715,1.0
1.0,"K05659(ATP-binding_cassette,_subfamily_B_(MDR/TAP),_member_4)",761.7182947027279,1.0
1.0,"K05660(ATP-binding_cassette,_subfamily_B_(MDR/TAP),_member_5)",40.267699224981804,1.0
1.0,"K05695(protein_tyrosine_phosphatase,_receptor_type,_F)",4012.539485338819,1.0
1.0,K05709(small_terminal_subunit_of_phenylpropionate_dioxygenase),4281.98865002348,1.0
1.0,K05715(2-phosphoglycerate_kinase),12239.216855833698,1.0
1.0,"K05716(cyclic_2,3-diphosphoglycerate_synthetase)",6179.70231361813,1.0
1.0,"K05724(FYVE,_RhoGEF_and_PH_domain_containing_5/6)",498.648038454714,1.0
1.0,K05772(putative_tungstate_transport_system_substrate-binding_protein),4720.95743673481,1.0
1.0,K05773(putative_tungstate_transport_system_permease_protein),5792.9619190319,1.0
1.0,"K05774(ribose_1,5-bisphosphokinase)",31256.536076862303,1.0
1.0,K05778(putative_thiamine_transport_system_permease_protein),21362.2391044553,1.0
1.0,K05779(putative_thiamine_transport_system_ATP-binding_protein),20436.6126295513,1.0
1.0,"K05784(benzoate_1,2-dioxygenase_electron_transfer_component)",7656.66377813334,1.0
1.0,"K05818(IclR_family_transcriptional_regulator,_mhp_operon_transcriptionalactivator)",11131.7591717821,1.0
1.0,K05824(homoisocitrate_dehydrogenase),19698.967863631195,1.0
1.0,K05826(lysine_biosynthesis_protein_LysW),626.3139009501559,1.0
1.0,K05828(),328.94722034517395,1.0
1.0,K05864(peptidyl-prolyl_isomerase_D_(cyclophilin_D)),5016.715485840859,1.0
1.0,"K05877(methyl-accepting_chemotaxis_protein_IV,_peptide_sensor_receptor)",31408.481743275606,1.0
1.0,K05901(biliverdin_reductase_/_flavin_reductase),13840.2042321661,1.0
1.0,K05906(prenylcysteine_oxidase),71.7404177712954,1.0
1.0,K05922(quinone-reactive_Ni/Fe-hydrogenase_large_subunit),14012.6221847073,1.0
1.0,K05927(quinone-reactive_Ni/Fe-hydrogenase_small_subunit),7200.678310806358,1.0
1.0,K05931(histone-arginine_methyltransferase_CARM1),1420.2993336336099,1.0
1.0,K05954(protein_farnesyltransferase_subunit_beta),1144.02879571971,1.0
1.0,K05957(L-glutamine:scyllo-inosose_aminotransferase),247.266442019755,1.0
1.0,K05984(excinuclease_Cho),18186.9288829851,1.0
1.0,K05991(alpha-L-rhamnosidase),242.29984137261098,1.0
1.0,K05996(carboxypeptidase_T),518.2168306818928,1.0
1.0,K06034(sulfopyruvate_decarboxylase_subunit_alpha),5930.99675504196,1.0
1.0,K06044((1->4)-alpha-D-glucan_1-alpha-D-glucosylmutase),173.19321813291998,1.0
1.0,K06051(delta),813.209131485562,1.0
1.0,K06066(CBF1_interacting_corepressor),204.093843545673,1.0
1.0,K06069(atypical_protein_kinase_C),612.386937637552,1.0
1.0,K06070(protein_kinase_D),27.494583986463198,1.0
1.0,K06115(spectrin_beta),200.79805482461896,1.0
1.0,K06136(pyrroloquinoline_quinone_biosynthesis_protein_B),4185.3814427076,1.0
1.0,K06151(gluconate_2-dehydrogenase_alpha_chain),3698.7200154572,1.0
1.0,"K06154(Lrp/AsnC_family_transcriptional_regulator,_involved_in_theregulation_of_lysine_biosynthesis)",509.234970059025,1.0
1.0,K06160(putative_ATP-binding_cassette_transporter),217.31608659756603,1.0
1.0,"K06174(ATP-binding_cassette,_sub-family_E,_member_1)",13803.2164487254,1.0
1.0,K06197(cation_transport_regulator),15052.8336996302,1.0
1.0,K06208(chorismate_mutase),1950.5067493942797,1.0
1.0,K06214(curli_production_assembly/transport_component_CsgG),21009.336848395396,1.0
1.0,K06227(costal_2),320.76704379481896,1.0
1.0,K06229(suppressor_of_fused),30689.554732453,1.0
1.0,"K06243(laminin,_beta_2)",1157.7533534767201,1.0
1.0,K06254(agrin),15.469652648209898,1.0
1.0,K06261(platelet_glycoprotein_Ib_alpha_chain),1812.8581841168,1.0
1.0,K06265(dystroglycan_1),2910.3096170087397,1.0
1.0,K06271(talin),419.539000014925,1.0
1.0,K06272(integrin-linked_kinase),480.2430661197569,1.0
1.0,K06276(3-phosphoinositide_dependent_protein_kinase-1),1399.84776444063,1.0
1.0,K06285(transcription_attenuation_protein_(tryptophan_RNA-binding_attenuatorprotein)),902.691229154594,1.0
1.0,K06290(spore_germination_protein_AC),3584.4938992977895,1.0
1.0,K06292(spore_germination_protein_BB),1396.95747881694,1.0
1.0,K06293(spore_germination_protein_BC),4739.218540656559,1.0
1.0,K06336(spore_coat-associated_protein_N),990.213399764021,1.0
1.0,K06343(spore_coat_protein_Y),486.485030888376,1.0
1.0,K06344(spore_coat_protein_Z),483.4016772623399,1.0
1.0,K06362(response_regulator_aspartate_phosphatase_D),1383.87131395448,1.0
1.0,K06363(response_regulator_aspartate_phosphatase_E),1954.64511667976,1.0
1.0,K06377(sporulation-control_protein),124.461465595435,1.0
1.0,K06380(stage_II_sporulation_protein_B),427.01367358660497,1.0
1.0,K06447(succinylglutamic_semialdehyde_dehydrogenase),15704.740871637801,1.0
1.0,"K06468(Fc_receptor,_IgE,_low_affinity_II)",121.497976726028,1.0
1.0,K06482(integrin_alpha_3),616.469385607017,1.0
1.0,K06499(carcinoembryonic_antigen-related_cell_adhesion_molecule),167.751623050328,1.0
1.0,"K06519(solute_carrier_family_3,_member_2)",1049.0889397230899,1.0
1.0,K06530(CD109_antigen),56.5700535395074,1.0
1.0,K06544(selectin_P_ligand),2076.37355971244,1.0
1.0,K06548(sialoadhesin),76.75032670866989,1.0
1.0,K06563(CD209_antigen),1821.83057453205,1.0
1.0,"K06568(mucin_1,_transmembrane)",193.91044882075394,1.0
1.0,K06580(Rhesus_blood_group-associated_glycoprotein),145.77381113695898,1.0
1.0,K06584(integrin_alpha_8),3302.06355538622,1.0
1.0,K06628(cell_division_control_protein_45),709.6231845607099,1.0
1.0,K06666(glucose_repression_regulatory_protein_TUP1),435.512676569098,1.0
1.0,K06670(cohesin_complex_subunit_SCC1),7861.40283969254,1.0
1.0,K06677(condensin_complex_subunit_1),196.988752620391,1.0
1.0,"K06695(26S_proteasome_regulatory_subunit,_ATPase_3,_interacting_protein)",1187.02409123104,1.0
1.0,"K06721(C-type_lectin_domain_family_10,_member_A)",881.8140264618258,1.0
1.0,"K06753(roundabout,_axon_guidance_receptor_1)",230.545541921323,1.0
1.0,"K06754(roundabout,_axon_guidance_receptor_2)",591.300363216315,1.0
1.0,K06760(contactin_2),2085.45207600839,1.0
1.0,K06761(contactin_3),421.56665207216605,1.0
1.0,K06762(contactin_4),827.9591224531608,1.0
1.0,K06764(contactin_6),820.4734481787849,1.0
1.0,K06765(deleted_in_colorectal_carcinoma),1861.80750086981,1.0
1.0,K06767(Down_syndrome_cell_adhesion_molecule),205.739025272221,1.0
1.0,K06793(chondroitin_sulfate_proteoglycan_2_(versican)),109.11243767045099,1.0
1.0,K06794(chondroitin_sulfate_proteoglycan_3_(neurocan)),327.12674158838,1.0
1.0,K06795(brevican),1325.9993280648,1.0
1.0,K06817(podocalyxin-like),290.998299390378,1.0
1.0,K06838(slit_1),253.51422186281403,1.0
1.0,K06850(slit_3),261.35959361056103,1.0
1.0,K06862(energy-converting_hydrogenase_B_subunit_Q),8397.82848557384,1.0
1.0,K06863(5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl5'-monophosphate_synthetase),8558.71167059631,1.0
1.0,K06874(Sep-tRNA:Cys-tRNA_synthetase),6847.474939553459,1.0
1.0,K06875(Sep-tRNA:Cys-tRNA_synthetase),8424.48565693844,1.0
1.0,K06884(7-cyano-7-deazaguanine_reductase),9394.00392294486,1.0
1.0,K06893(ATP-dependent_Clp_protease_adaptor_protein_ClpS),2749.1807606599,1.0
1.0,"K06913(alpha-ketoglutarate-dependent_2,4-dichlorophenoxyacetate_dioxygenase)",10528.7490362305,1.0
1.0,"K06914(alpha-ketoglutarate-dependent_2,4-dichlorophenoxyacetate_dioxygenase)",8070.0275538079295,1.0
1.0,K06931(queuosine_biosynthesis_protein_QueC),5944.298309338139,1.0
1.0,K06932(queuosine_biosynthesis_protein_QueC),16686.984210543695,1.0
1.0,K06935(queuosine_biosynthesis_protein_QueC),4325.3872712515185,1.0
1.0,K06943(ribosomal_RNA_large_subunit_methyltransferase_N),7974.46934665371,1.0
1.0,K06944(ribosomal_RNA_large_subunit_methyltransferase_N),9288.811277180968,1.0
1.0,K06945(ribosomal_RNA_large_subunit_methyltransferase_N),150.30853063361099,1.0
1.0,K06954(ribosome_biogenesis_GTPase),161.04139567821198,1.0
1.0,K06955(ribosome_biogenesis_GTPase),183.70662861639798,1.0
1.0,K06961(ribosome_biogenesis_GTPase),8870.8591325489,1.0
1.0,K06963(ribosome_biogenesis_GTPase),713.9815479390008,1.0
1.0,K06965(protein_pelota),7723.8116858517105,1.0
1.0,K06968(protein_pelota),23478.5102964321,1.0
1.0,K06981(ribosomal_RNA_large_subunit_methyltransferase_F),7412.665533349619,1.0
1.0,K06982(ribosomal_RNA_large_subunit_methyltransferase_F),5404.431531663269,1.0
1.0,K06983(ribosomal_RNA_large_subunit_methyltransferase_F),695.1157491563539,1.0
1.0,K06984(ribosomal_RNA_large_subunit_methyltransferase_F),10932.8178737128,1.0
1.0,K06992(aspartate_dehydrogenase),3334.24539025298,1.0
1.0,K07018(putative_glutamine_amidotransferase),197.435093616348,1.0
1.0,K07051(mannosyl-3-phosphoglycerate_phosphatase),17436.6822724492,1.0
1.0,K07055(mannosyl-3-phosphoglycerate_phosphatase),7622.982484718569,1.0
1.0,K07057(mannosyl-3-phosphoglycerate_phosphatase),9056.42270114779,1.0
1.0,K07060(mannosyl-3-phosphoglycerate_phosphatase),6822.873632646489,1.0
1.0,K07065(mannosyl-3-phosphoglycerate_phosphatase),14248.682926892401,1.0
1.0,K07069(mannosyl-3-phosphoglycerate_phosphatase),6214.1515686884095,1.0
1.0,K07072(mannosyl-3-phosphoglycerate_phosphatase),7702.065703761939,1.0
1.0,K07077(mannosyl-3-phosphoglycerate_phosphatase),956.3218266681351,1.0
1.0,K07087(mannosyl-3-phosphoglycerate_phosphatase),377.02582725978897,1.0
1.0,K07094(lipopolysaccharide_export_system_permease_protein),6193.627944015049,1.0
1.0,K07103(lipopolysaccharide_export_system_permease_protein),9677.91189893286,1.0
1.0,K07108(N-acetylmuramic_acid_6-phosphate_etherase),7033.104938749059,1.0
1.0,K07123(N-acetylmuramic_acid_6-phosphate_etherase),7137.15684246322,1.0
1.0,K07128(5-hydroxyisourate_hydrolase),279.30477989424503,1.0
1.0,K07134(5-hydroxyisourate_hydrolase),6712.6669549216795,1.0
1.0,K07135(5-hydroxyisourate_hydrolase),7288.01810732904,1.0
1.0,K07136(5-hydroxyisourate_hydrolase),16786.6769856523,1.0
1.0,K07142(5-hydroxyisourate_hydrolase),17474.895949537597,1.0
1.0,K07144(5-hydroxyisourate_hydrolase),8492.08256185657,1.0
1.0,"K07155(quercetin_2,3-dioxygenase)",94.61678691776278,1.0
1.0,"K07158(quercetin_2,3-dioxygenase)",6771.8875457004,1.0
1.0,"K07159(quercetin_2,3-dioxygenase)",7980.896602545759,1.0
1.0,"K07161(quercetin_2,3-dioxygenase)",15503.040062416396,1.0
1.0,K07169(FHA_domain-containing_protein),1606.2009749218598,1.0
1.0,K07178(RIO_kinase_1),8709.154809526519,1.0
1.0,"K07198(5'-AMP-activated_protein_kinase,_catalytic_alpha_subunit)",350.327329996558,1.0
1.0,"K07200(5'-AMP-activated_protein_kinase,_regulatory_gamma_subunit)",2529.1861590145095,1.0
1.0,K07203(FKBP12-rapamycin_complex-associated_protein),12973.5027183144,1.0
1.0,K07222(putative_flavoprotein_involved_in_K+_transport),379.32911497001703,1.0
1.0,K07227(hypothetical_protein),22144.571821510395,1.0
1.0,K07232(cation_transport_protein_ChaC),23668.5396994378,1.0
1.0,K07242(putative_multicomponent_Na+:H+_antiporter_subunit_B),117.71668982829699,1.0
1.0,K07244(mgtE-like_transporter),8063.914421768571,1.0
1.0,K07249(retinal_dehydrogenase),362.38091431052,1.0
1.0,K07254(hypothetical_protein),10388.0362414306,1.0
1.0,K07261(penicillin-insensitive_murein_endopeptidase),29988.25111211189,1.0
1.0,K07265(capsular_polysaccharide_export_protein),9092.14199532338,1.0
1.0,K07266(capsular_polysaccharide_export_protein),6514.523364120339,1.0
1.0,K07287(lipoprotein-34),27703.799470697802,1.0
1.0,K07296(adiponectin),865.0537505530908,1.0
1.0,"K07302(isoquinoline_1-oxidoreductase,_alpha_subunit)",6672.734194471569,1.0
1.0,"K07303(isoquinoline_1-oxidoreductase,_beta_subunit)",513.2751873139379,1.0
1.0,K07312(putative_dimethyl_sulfoxide_reductase_subunit_YnfH_(DMSO_reductaseanchor_subunit)),22273.6549904775,1.0
1.0,K07332(archaeal_flagellar_protein_FlaI),5868.16052074569,1.0
1.0,K07333(archaeal_flagellar_protein_FlaJ),2481.09965053207,1.0
1.0,K07336(PKHD-type_hydroxylase),16548.1222305018,1.0
1.0,K07337(hypothetical_protein),17963.543199751,1.0
1.0,K07342(protein_transport_protein_SEC61_subunit_gamma_and_related_proteins),17250.9134610343,1.0
1.0,K07355(fimbrial-like_protein),4069.1640078162595,1.0
1.0,K07356(fimbrial_protein),16618.2271655621,1.0
1.0,K07359(calcium/calmodulin-dependent_protein_kinase_kinase),737.7350200061609,1.0
1.0,K07388(hydrogenase_expression/formation_protein),8888.780143903869,1.0
1.0,K07389(cytolysin-activating_lysine-acyltransferase),1128.17285980936,1.0
1.0,K07390(monothiol_glutaredoxin),24335.002044743298,1.0
1.0,K07463(archaea-specific_RecJ-like_exonuclease),22124.243968315495,1.0
1.0,K07508(acetyl-CoA_acyltransferase_2),1511.3293431931102,1.0
1.0,K07512(mitochondrial_trans-2-enoyl-CoA_reductase),5646.7762768249995,1.0
1.0,K07513(acetyl-CoA_acyltransferase_1),398.72182707016606,1.0
1.0,K07516(3-hydroxyacyl-CoA_dehydrogenase),1572.86479347096,1.0
1.0,K07540(benzylsuccinate_synthase),14.7725245400756,1.0
1.0,K07548(2),957.961098363827,1.0
1.0,K07557(archaeosine_tRNA-ribosyltransferase),12686.1332521818,1.0
1.0,K07558(tRNA_nucleotidyltransferase_(CCA-adding_enzyme)),4576.6500386403295,1.0
1.0,K07561(diphthamide_synthase_subunit_DPH2),9891.21546939186,1.0
1.0,K07562(nonsense-mediated_mRNA_decay_protein_3),9043.88091830731,1.0
1.0,K07569(RNA-binding_protein),5773.33111650212,1.0
1.0,K07572(putative_nucleotide_binding_protein),8974.57705092472,1.0
1.0,K07573(exosome_complex_component_CSL4),8195.961975580009,1.0
1.0,K07575(PUA_domain_protein),6402.12899702033,1.0
1.0,K07580(hypothetical_protein),8492.08256185657,1.0
1.0,K07581(hypothetical_protein),6838.329382596379,1.0
1.0,K07583(hypothetical_protein),9800.85037162624,1.0
1.0,K07585(hypothetical_protein),9077.62701395388,1.0
1.0,"K07603(collagen,_type_XVII,_alpha_1)",1019.6577502579,1.0
1.0,"K07656(two-component_system,_OmpR_family,_sensor_histidine_kinase_TrcS)",5129.25806783377,1.0
1.0,"K07682(two-component_system,_NarL_family,_sensor_histidine_kinase_DevS)",942.219358687853,1.0
1.0,"K07719(two-component_system,_response_regulator_YcbB)",2469.34464722867,1.0
1.0,K07723(CopG_family_transcriptional_regulator),1617.6938195749099,1.0
1.0,K07730(putative_transcriptional_regulator),8094.07869865225,1.0
1.0,"K07732(riboflavin_kinase,_archaea_type)",9459.03012068047,1.0
1.0,K07740(regulator_of_sigma_D),27494.23553673029,1.0
1.0,K07761(gelatinase_A),802.1516082358698,1.0
1.0,K07765(S2P_endopeptidase),4345.75957829837,1.0
1.0,K07767(microtubule-severing_ATPase),449.40066649565597,1.0
1.0,"K07785(MFS_transporter,_NRE_family,_putaive_nickel_resistance_protein)",1295.4532823352502,1.0
1.0,K07803(zinc_resistance-associated_protein),14838.869490392499,1.0
1.0,"K07871(Ras_homolog_gene_family,_member_T2)",97.3662007224265,1.0
1.0,K07964(heparanase_1),2699.532031407,1.0
1.0,K07965(heparanase_2),1269.22170979368,1.0
1.0,K07991(archaeal_preflagellin_peptidase_FlaK),4667.61017137331,1.0
1.0,K07998(matrix_metalloproteinase-19_(RASI)),783.1412310912899,1.0
1.0,K08005(matrix_metalloproteinase-27),683.3600557289569,1.0
1.0,K08071(ribosyldihydronicotinamide_dehydrogenase_(quinone)),1900.4222372997199,1.0
1.0,K08077(UDP-sugar_diphosphatase),171.45083862318097,1.0
1.0,K08084(type_IV_fimbrial_biogenesis_protein_FimT),2018.2954990648996,1.0
1.0,K08096(GTP_cyclohydrolase_IIa),8300.36369635787,1.0
1.0,K08097(phosphosulfolactate_synthase),7377.799128592978,1.0
1.0,K08119(extracellular_matrix_protein_2),341.310539073826,1.0
1.0,K08121(fibromodulin),80.2203540626736,1.0
1.0,K08129(nyctalopin),1952.66270426952,1.0
1.0,"K08147(MFS_transporter,_SP_family,_solute_carrier_family_2_(facilitatedglucose_transporter),_member_10)",175.916007019,1.0
1.0,"K08149(MFS_transporter,_SP_family,_solute_carrier_family_2_(facilitatedglucose_transporter),_member_12)",51.23707877030519,1.0
1.0,"K08175(MFS_transporter,_FHS_family,_Na+_dependent_glucose_transporter_1)",1550.08367470756,1.0
1.0,"K08179(MFS_transporter,_MCP_family,_solute_carrier_family_16(monocarboxylic_acid_transporters),_member_1)",359.62747925540293,1.0
1.0,"K08181(MFS_transporter,_MCP_family,_solute_carrier_family_16(monocarboxylic_acid_transporters),_member_4)",344.75108466262805,1.0
1.0,"K08184(MFS_transporter,_MCP_family,_solute_carrier_family_16(monocarboxylic_acid_transporters),_member_7)",287.967890503058,1.0
1.0,"K08187(MFS_transporter,_MCP_family,_solute_carrier_family_16(monocarboxylic_acid_transporters),_member_10)",4256.933236351209,1.0
1.0,"K08190(MFS_transporter,_MCP_family,_solute_carrier_family_16(monocarboxylic_acid_transporters),_member_14)",621.4294812380629,1.0
1.0,"K08220(MFS_transporter,_FLVCR_family,_feline_leukemia_virus_subgroup_Ccellular_receptor)",5386.743336220429,1.0
1.0,K08258(staphopain_A),455.64766115323,1.0
1.0,K08276(ecotin),25398.9096874498,1.0
1.0,K08288(protein_kinase_C_substrate_80K-H),430.4609669793629,1.0
1.0,K08293(mitogen-activated_protein_kinase),2282.51514020737,1.0
1.0,K08295(2-aminobenzoate-CoA_ligase),317.723022812328,1.0
1.0,K08334(beclin_1),155.798830543875,1.0
1.0,"K08349(formate_dehydrogenase-N,_beta_subunit)",75625.3453076672,1.0
1.0,K08353(thiosulfate_reductase_electron_transport_protein),9789.127162446332,1.0
1.0,K08354(thiosulfate_reductase_cytochrome_b_subunit),18186.9288829851,1.0
1.0,K08356(arsenite_oxidase_large_subunit),398.78479124076296,1.0
1.0,K08482(circadian_clock_protein_KaiC),243.041077639466,1.0
1.0,K08489(syntaxin_16),5053.89937841685,1.0
1.0,K08568(cathepsin_X),139.466140096224,1.0
1.0,K08569(cathepsin_W),233.76526800662998,1.0
1.0,K08582(calpain-15),530.39018917427,1.0
1.0,K08592(sentrin-specific_protease_1),109.38051740567998,1.0
1.0,K08603(thermolysin),448.588368682167,1.0
1.0,K08607(disintegrin_and_metalloproteinase_domain-containing_protein_1),136.401707686855,1.0
1.0,K08637(carboxypeptidase_A4),127.648842508833,1.0
1.0,K08669(HtrA_serine_peptidase_2),3235.48446148407,1.0
1.0,"K08674(fibroblast_activation_protein,_alpha)",27.636198842758297,1.0
1.0,K08683(3-hydroxyacyl-CoA_dehydrogenase_/_3-hydroxy-2-methylbutyryl-CoAdehydrogenase),1461.0001988767901,1.0
1.0,K08688(creatinase),13275.467043990599,1.0
1.0,K08720(outer_membrane_protein_OmpU),603.4653052523779,1.0
1.0,K08726(soluble_epoxide_hydrolase),5311.514438278659,1.0
1.0,K08744(cardiolipin_synthase),479.1558935031689,1.0
1.0,"K08745(solute_carrier_family_27_(fatty_acid_transporter),_member_1/4)",149.710095454096,1.0
1.0,K08757(apolipoprotein_A-I),1380.63988646558,1.0
1.0,K08766(carnitine_O-palmitoyltransferase_2),1226.4155292372102,1.0
1.0,K08770(ubiquitin_C),1323.29334468354,1.0
